,Goal 1,Goal 2,Goal 3,Goal 4,Avoid [Ambulance Mobilized At Station]
timestamp,cps,cps,cps,cps,cps
16:32:21.9953,0.9286,1.0000,1.0000,1.0000,0.6776
16:32:22.9954,0.9287,1.0000,1.0000,1.0000,0.6772
16:32:23.9978,0.9287,1.0000,1.0000,1.0000,0.6768
16:32:24.9979,0.9288,1.0000,1.0000,1.0000,0.6764
16:32:25.9979,0.9288,1.0000,1.0000,1.0000,0.6760
16:32:27.0005,0.9289,1.0000,1.0000,1.0000,0.6756
16:32:28.0012,0.9289,1.0000,1.0000,1.0000,0.6752
16:32:29.0034,0.9290,1.0000,1.0000,1.0000,0.6748
16:32:30.0034,0.9292,1.0000,1.0000,1.0000,0.6744
16:32:31.0035,0.9294,1.0000,1.0000,1.0000,0.6741
16:32:32.0035,0.9294,1.0000,1.0000,1.0000,0.6737
16:32:33.0048,0.9295,1.0000,1.0000,1.0000,0.6733
16:32:34.0062,0.9295,1.0000,1.0000,1.0000,0.6736
16:32:35.0093,0.9296,1.0000,1.0000,1.0000,0.6738
16:32:36.0102,0.9297,1.0000,1.0000,1.0000,0.6741
16:32:37.0127,0.9297,1.0000,1.0000,1.0000,0.6743
16:32:38.0127,0.9298,1.0000,1.0000,1.0000,0.6746
16:32:39.0128,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:40.0152,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:41.0164,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:42.0183,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:43.0188,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:44.0189,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:45.0189,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:46.0191,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:47.0191,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:48.0213,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:49.0217,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:50.0217,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:51.0217,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:52.0260,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:53.0274,0.9299,1.0000,1.0000,1.0000,0.6748
16:32:54.0299,0.9300,1.0000,1.0000,1.0000,0.6748
16:32:55.0299,0.9300,1.0000,1.0000,1.0000,0.6748
16:32:56.0300,0.9300,1.0000,1.0000,1.0000,0.6748
16:32:57.0300,0.9300,1.0000,1.0000,1.0000,0.6748
16:32:58.0301,0.9300,1.0000,1.0000,1.0000,0.6748
16:32:59.0301,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:00.0314,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:01.0315,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:02.0316,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:03.0316,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:04.0316,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:05.0317,0.9300,1.0000,1.0000,1.0000,0.6748
16:33:06.0353,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:07.0356,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:08.0359,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:09.0360,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:10.0360,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:11.0366,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:12.0365,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:13.0397,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:14.0428,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:15.0430,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:16.0430,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:17.0461,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:18.0461,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:19.0462,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:20.0493,0.9301,1.0000,1.0000,1.0000,0.6748
16:33:21.0494,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:22.0504,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:23.0526,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:24.0527,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:25.0537,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:26.0538,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:27.0538,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:28.0574,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:29.0574,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:30.0587,0.9302,1.0000,1.0000,1.0000,0.6748
16:33:31.0601,0.9303,1.0000,1.0000,1.0000,0.6751
16:33:32.0603,0.9303,1.0000,1.0000,1.0000,0.6753
16:33:33.0603,0.9304,1.0000,1.0000,1.0000,0.6755
16:33:34.0635,0.9305,1.0000,1.0000,1.0000,0.6752
16:33:35.0648,0.9305,1.0000,1.0000,1.0000,0.6748
16:33:36.0648,0.9306,1.0000,1.0000,1.0000,0.6744
16:33:37.0649,0.9306,1.0000,1.0000,1.0000,0.6740
16:33:38.0650,0.9307,1.0000,1.0000,1.0000,0.6736
16:33:39.0649,0.9308,1.0000,1.0000,1.0000,0.6732
16:33:40.0651,0.9308,1.0000,1.0000,1.0000,0.6728
16:33:41.0650,0.9309,1.0000,1.0000,1.0000,0.6724
16:33:42.0651,0.9309,1.0000,1.0000,1.0000,0.6720
16:33:43.0651,0.9310,1.0000,1.0000,1.0000,0.6717
16:33:44.0652,0.9311,1.0000,1.0000,1.0000,0.6713
16:33:45.0653,0.9311,1.0000,1.0000,1.0000,0.6709
16:33:46.0653,0.9312,1.0000,1.0000,1.0000,0.6705
16:33:47.0654,0.9312,1.0000,1.0000,1.0000,0.6701
16:33:48.0654,0.9313,1.0000,1.0000,1.0000,0.6697
16:33:49.0655,0.9314,1.0000,1.0000,1.0000,0.6694
16:33:50.0684,0.9314,1.0000,1.0000,1.0000,0.6690
16:33:51.0686,0.9315,1.0000,1.0000,1.0000,0.6686
16:33:52.0691,0.9316,1.0000,1.0000,1.0000,0.6689
16:33:53.0711,0.9316,1.0000,1.0000,1.0000,0.6692
16:33:54.0742,0.9317,1.0000,1.0000,1.0000,0.6694
16:33:55.0742,0.9317,1.0000,1.0000,1.0000,0.6696
16:33:56.0772,0.9318,1.0000,1.0000,1.0000,0.6699
16:33:57.0772,0.9318,1.0000,1.0000,1.0000,0.6701
16:33:58.0773,0.9319,1.0000,1.0000,1.0000,0.6704
16:33:59.0804,0.9320,1.0000,1.0000,1.0000,0.6706
16:34:00.0822,0.9320,1.0000,1.0000,1.0000,0.6709
16:34:01.0822,0.9321,1.0000,1.0000,1.0000,0.6711
16:34:02.0823,0.9321,1.0000,1.0000,1.0000,0.6714
16:34:03.0834,0.9322,1.0000,1.0000,1.0000,0.6716
16:34:04.0835,0.9323,1.0000,1.0000,1.0000,0.6719
16:34:05.0855,0.9323,1.0000,1.0000,1.0000,0.6721
16:34:06.0856,0.9324,1.0000,1.0000,1.0000,0.6724
16:34:07.0887,0.9324,1.0000,1.0000,1.0000,0.6726
16:34:08.0890,0.9325,1.0000,1.0000,1.0000,0.6729
16:34:09.0921,0.9325,1.0000,1.0000,1.0000,0.6731
16:34:10.0952,0.9326,1.0000,1.0000,1.0000,0.6733
16:34:11.0952,0.9326,1.0000,1.0000,1.0000,0.6736
16:34:12.0958,0.9327,1.0000,1.0000,1.0000,0.6738
16:34:13.0963,0.9327,1.0000,1.0000,1.0000,0.6741
16:34:14.0990,0.9328,1.0000,1.0000,1.0000,0.6743
16:34:15.1007,0.9328,1.0000,1.0000,1.0000,0.6745
16:34:16.1008,0.9329,1.0000,1.0000,1.0000,0.6748
16:34:17.1020,0.9329,1.0000,1.0000,1.0000,0.6750
16:34:18.1041,0.9331,1.0000,1.0000,1.0000,0.6746
16:34:19.1058,0.9331,1.0000,1.0000,1.0000,0.6743
16:34:20.1077,0.9332,1.0000,1.0000,1.0000,0.6739
16:34:21.1076,0.9332,1.0000,1.0000,1.0000,0.6735
16:34:22.1076,0.9333,1.0000,1.0000,1.0000,0.6738
16:34:23.1083,0.9333,1.0000,1.0000,1.0000,0.6740
16:34:24.1102,0.9334,1.0000,1.0000,1.0000,0.6743
16:34:25.1134,0.9335,1.0000,1.0000,1.0000,0.6745
16:34:26.1136,0.9335,1.0000,1.0000,1.0000,0.6747
16:34:27.1167,0.9336,1.0000,1.0000,1.0000,0.6750
16:34:28.1168,0.9336,1.0000,1.0000,1.0000,0.6752
16:34:29.1193,0.9337,1.0000,1.0000,1.0000,0.6755
16:34:30.1193,0.9337,1.0000,1.0000,1.0000,0.6757
16:34:31.1194,0.9338,1.0000,1.0000,1.0000,0.6753
16:34:32.1194,0.9338,1.0000,1.0000,1.0000,0.6750
16:34:33.1222,0.9339,1.0000,1.0000,1.0000,0.6746
16:34:34.1222,0.9339,1.0000,1.0000,1.0000,0.6748
16:34:35.1223,0.9340,1.0000,1.0000,1.0000,0.6744
16:34:36.1225,0.9341,1.0000,1.0000,1.0000,0.6740
16:34:37.1226,0.9341,1.0000,1.0000,1.0000,0.6736
16:34:38.1240,0.9342,1.0000,1.0000,1.0000,0.6732
16:34:39.1247,0.9342,1.0000,1.0000,1.0000,0.6722
16:34:40.1269,0.9343,1.0000,1.0000,1.0000,0.6712
16:34:41.1268,0.9343,1.0000,1.0000,1.0000,0.6702
16:34:42.1269,0.9344,1.0000,1.0000,1.0000,0.6692
16:34:43.1301,0.9345,1.0000,1.0000,1.0000,0.6683
16:34:44.1303,0.9345,1.0000,1.0000,1.0000,0.6673
16:34:45.1339,0.9346,1.0000,1.0000,1.0000,0.6663
16:34:46.1339,0.9346,1.0000,1.0000,1.0000,0.6653
16:34:47.1340,0.9347,1.0000,1.0000,1.0000,0.6643
16:34:48.1340,0.9347,1.0000,1.0000,1.0000,0.6634
16:34:49.1340,0.9348,1.0000,1.0000,1.0000,0.6625
16:34:50.1342,0.9348,1.0000,1.0000,1.0000,0.6615
16:34:51.1342,0.9349,1.0000,1.0000,1.0000,0.6606
16:34:52.1342,0.9349,1.0000,1.0000,1.0000,0.6609
16:34:53.1342,0.9350,1.0000,1.0000,1.0000,0.6611
16:34:54.1348,0.9351,1.0000,1.0000,1.0000,0.6614
16:34:55.1355,0.9351,1.0000,1.0000,1.0000,0.6616
16:34:56.1357,0.9352,1.0000,1.0000,1.0000,0.6619
16:34:57.1358,0.9352,1.0000,1.0000,1.0000,0.6621
16:34:58.1377,0.9353,1.0000,1.0000,1.0000,0.6623
16:34:59.1428,0.9353,1.0000,1.0000,1.0000,0.6626
16:35:00.1436,0.9354,1.0000,1.0000,1.0000,0.6628
16:35:01.1457,0.9354,1.0000,1.0000,1.0000,0.6630
16:35:02.1457,0.9355,1.0000,1.0000,1.0000,0.6626
16:35:03.1458,0.9355,1.0000,1.0000,1.0000,0.6622
16:35:04.1483,0.9356,1.0000,1.0000,1.0000,0.6613
16:35:05.1490,0.9356,1.0000,1.0000,0.9975,0.6604
16:35:06.1490,0.9357,1.0000,1.0000,0.9950,0.6594
16:35:07.1515,0.9357,1.0000,1.0000,0.9925,0.6585
16:35:08.1515,0.9358,1.0000,1.0000,0.9900,0.6576
16:35:09.1547,0.9358,1.0000,1.0000,0.9876,0.6566
16:35:10.1578,0.9358,1.0000,1.0000,0.9851,0.6557
16:35:11.1579,0.9359,1.0000,1.0000,0.9851,0.6547
16:35:12.1604,0.9360,1.0000,1.0000,0.9851,0.6538
16:35:13.1610,0.9361,1.0000,1.0000,0.9851,0.6523
16:35:14.1614,0.9361,1.0000,1.0000,0.9851,0.6508
16:35:15.1614,0.9362,1.0000,1.0000,0.9851,0.6494
16:35:16.1648,0.9362,1.0000,1.0000,0.9851,0.6485
16:35:17.1651,0.9363,1.0000,1.0000,0.9851,0.6481
16:35:18.1683,0.9363,1.0000,1.0000,0.9851,0.6478
16:35:19.1712,0.9364,1.0000,1.0000,0.9851,0.6475
16:35:20.1713,0.9364,1.0000,1.0000,0.9851,0.6471
16:35:21.1754,0.9365,1.0000,1.0000,0.9851,0.6468
16:35:22.1755,0.9365,1.0000,1.0000,0.9851,0.6465
16:35:23.1755,0.9366,1.0000,1.0000,0.9852,0.6461
16:35:24.1758,0.9366,1.0000,1.0000,0.9852,0.6458
16:35:25.1756,0.9367,1.0000,1.0000,0.9853,0.6455
16:35:26.1757,0.9367,1.0000,1.0000,0.9853,0.6452
16:35:27.1757,0.9368,1.0000,1.0000,0.9853,0.6449
16:35:28.1767,0.9368,1.0000,1.0000,0.9854,0.6451
16:35:29.1767,0.9368,1.0000,1.0000,0.9854,0.6454
16:35:30.1799,0.9369,1.0000,1.0000,0.9854,0.6456
16:35:31.1830,0.9370,1.0000,1.0000,0.9855,0.6459
16:35:32.1856,0.9370,1.0000,1.0000,0.9855,0.6461
16:35:33.1858,0.9371,1.0000,1.0000,0.9855,0.6463
16:35:34.1857,0.9371,1.0000,1.0000,0.9856,0.6466
16:35:35.1880,0.9372,1.0000,1.0000,0.9856,0.6468
16:35:36.1884,0.9372,1.0000,1.0000,0.9856,0.6471
16:35:37.1885,0.9373,1.0000,1.0000,0.9857,0.6473
16:35:38.1916,0.9373,1.0000,1.0000,0.9857,0.6476
16:35:39.1931,0.9374,1.0000,1.0000,0.9857,0.6478
16:35:40.1931,0.9374,1.0000,1.0000,0.9858,0.6480
16:35:41.1931,0.9374,1.0000,1.0000,0.9858,0.6482
16:35:42.1956,0.9374,1.0000,1.0000,0.9858,0.6484
16:35:43.1961,0.9375,1.0000,1.0000,0.9859,0.6481
16:35:44.1977,0.9375,1.0000,1.0000,0.9859,0.6478
16:35:45.1999,0.9376,1.0000,1.0000,0.9827,0.6475
16:35:46.2011,0.9376,1.0000,1.0000,0.9795,0.6478
16:35:47.2012,0.9377,1.0000,1.0000,0.9763,0.6480
16:35:48.2034,0.9377,1.0000,1.0000,0.9768,0.6482
16:35:49.2034,0.9378,1.0000,1.0000,0.9768,0.6484
16:35:50.2076,0.9378,1.0000,1.0000,0.9769,0.6487
16:35:51.2093,0.9379,1.0000,1.0000,0.9770,0.6483
16:35:52.2095,0.9379,1.0000,1.0000,0.9770,0.6480
16:35:53.2126,0.9380,1.0000,1.0000,0.9770,0.6477
16:35:54.2132,0.9380,1.0000,1.0000,0.9771,0.6474
16:35:55.2163,0.9382,1.0000,1.0000,0.9771,0.6470
16:35:56.2164,0.9382,1.0000,1.0000,0.9771,0.6462
16:35:57.2195,0.9382,1.0000,1.0000,0.9772,0.6453
16:35:58.2226,0.9383,1.0000,1.0000,0.9772,0.6445
16:35:59.2257,0.9383,1.0000,1.0000,0.9772,0.6436
16:36:00.2258,0.9384,1.0000,1.0000,0.9750,0.6427
16:36:01.2259,0.9384,1.0000,1.0000,0.9728,0.6419
16:36:02.2260,0.9385,1.0000,1.0000,0.9706,0.6411
16:36:03.2260,0.9385,1.0000,1.0000,0.9684,0.6403
16:36:04.2282,0.9386,1.0000,1.0000,0.9663,0.6400
16:36:05.2282,0.9386,1.0000,1.0000,0.9641,0.6397
16:36:06.2283,0.9387,1.0000,1.0000,0.9620,0.6394
16:36:07.2315,0.9387,1.0000,1.0000,0.9598,0.6391
16:36:08.2315,0.9388,1.0000,1.0000,0.9577,0.6388
16:36:09.2316,0.9388,1.0000,1.0000,0.9556,0.6385
16:36:10.2316,0.9389,1.0000,1.0000,0.9535,0.6388
16:36:11.2341,0.9389,1.0000,1.0000,0.9513,0.6390
16:36:12.2371,0.9390,1.0000,1.0000,0.9493,0.6392
16:36:13.2374,0.9390,1.0000,1.0000,0.9472,0.6395
16:36:14.2386,0.9391,1.0000,1.0000,0.9451,0.6397
16:36:15.2396,0.9391,1.0000,1.0000,0.9430,0.6394
16:36:16.2398,0.9391,1.0000,1.0000,0.9410,0.6391
16:36:17.2429,0.9392,1.0000,1.0000,0.9389,0.6388
16:36:18.2429,0.9393,1.0000,1.0000,0.9369,0.6385
16:36:19.2430,0.9393,1.0000,1.0000,0.9348,0.6382
16:36:20.2461,0.9394,1.0000,1.0000,0.9328,0.6379
16:36:21.2462,0.9394,1.0000,1.0000,0.9308,0.6376
16:36:22.2466,0.9394,1.0000,1.0000,0.9288,0.6373
16:36:23.2492,0.9395,1.0000,1.0000,0.9269,0.6370
16:36:24.2521,0.9395,1.0000,1.0000,0.9250,0.6367
16:36:25.2521,0.9396,1.0000,1.0000,0.9232,0.6359
16:36:26.2522,0.9396,1.0000,1.0000,0.9213,0.6351
16:36:27.2522,0.9397,1.0000,1.0000,0.9195,0.6343
16:36:28.2523,0.9397,1.0000,1.0000,0.9177,0.6346
16:36:29.2536,0.9398,1.0000,1.0000,0.9179,0.6348
16:36:30.2537,0.9398,1.0000,1.0000,0.9181,0.6351
16:36:31.2537,0.9399,1.0000,1.0000,0.9183,0.6353
16:36:32.2539,0.9399,1.0000,1.0000,0.9185,0.6355
16:36:33.2539,0.9400,1.0000,1.0000,0.9186,0.6358
16:36:34.2540,0.9400,1.0000,1.0000,0.9188,0.6360
16:36:35.2540,0.9400,1.0000,1.0000,0.9190,0.6362
16:36:36.2540,0.9401,1.0000,1.0000,0.9192,0.6365
16:36:37.2572,0.9401,1.0000,1.0000,0.9193,0.6367
16:36:38.2572,0.9402,1.0000,1.0000,0.9195,0.6369
16:36:39.2573,0.9402,1.0000,1.0000,0.9197,0.6372
16:36:40.2593,0.9403,1.0000,1.0000,0.9170,0.6374
16:36:41.2624,0.9403,1.0000,1.0000,0.9173,0.6376
16:36:42.2635,0.9404,1.0000,1.0000,0.9175,0.6379
16:36:43.2637,0.9404,1.0000,1.0000,0.9176,0.6381
16:36:44.2637,0.9405,1.0000,1.0000,0.9178,0.6383
16:36:45.2658,0.9405,1.0000,1.0000,0.9180,0.6385
16:36:46.2658,0.9405,1.0000,1.0000,0.9182,0.6388
16:36:47.2690,0.9406,1.0000,1.0000,0.9183,0.6390
16:36:48.2720,0.9406,1.0000,1.0000,0.9185,0.6392
16:36:49.2720,0.9407,1.0000,1.0000,0.9187,0.6395
16:36:50.2720,0.9407,1.0000,1.0000,0.9189,0.6397
16:36:51.2749,0.9407,1.0000,1.0000,0.9189,0.6399
16:36:52.2749,0.9408,1.0000,1.0000,0.9189,0.6402
16:36:53.2758,0.9408,1.0000,1.0000,0.9189,0.6404
16:36:54.2785,0.9409,1.0000,1.0000,0.9189,0.6406
16:36:55.2807,0.9409,1.0000,1.0000,0.9189,0.6408
16:36:56.2820,0.9410,1.0000,1.0000,0.9189,0.6411
16:36:57.2820,0.9410,1.0000,1.0000,0.9189,0.6413
16:36:58.2821,0.9411,1.0000,1.0000,0.9189,0.6415
16:36:59.2840,0.9411,1.0000,1.0000,0.9189,0.6417
16:37:00.2841,0.9412,1.0000,1.0000,0.9189,0.6420
16:37:01.2841,0.9412,1.0000,1.0000,0.9189,0.6422
16:37:02.2842,0.9413,1.0000,1.0000,0.9189,0.6424
16:37:03.2873,0.9413,1.0000,1.0000,0.9189,0.6427
16:37:04.2903,0.9413,1.0000,1.0000,0.9189,0.6429
16:37:05.2904,0.9414,1.0000,1.0000,0.9189,0.6431
16:37:06.2904,0.9414,1.0000,1.0000,0.9189,0.6433
16:37:07.2905,0.9415,1.0000,1.0000,0.9189,0.6436
16:37:08.2905,0.9415,1.0000,1.0000,0.9189,0.6438
16:37:09.2906,0.9415,1.0000,1.0000,0.9189,0.6440
16:37:10.2929,0.9416,1.0000,1.0000,0.9189,0.6442
16:37:11.2960,0.9416,1.0000,1.0000,0.9189,0.6444
16:37:12.2991,0.9417,1.0000,1.0000,0.9189,0.6447
16:37:13.2992,0.9417,1.0000,1.0000,0.9189,0.6449
16:37:14.2992,0.9417,1.0000,1.0000,0.9189,0.6451
16:37:15.2993,0.9418,1.0000,1.0000,0.9189,0.6453
16:37:16.2998,0.9418,1.0000,1.0000,0.9189,0.6456
16:37:17.3007,0.9418,1.0000,1.0000,0.9189,0.6458
16:37:18.3036,0.9419,1.0000,1.0000,0.9189,0.6460
16:37:19.3067,0.9419,1.0000,1.0000,0.9189,0.6462
16:37:20.3067,0.9420,1.0000,1.0000,0.9189,0.6464
16:37:21.3080,0.9420,1.0000,1.0000,0.9189,0.6467
16:37:22.3080,0.9420,1.0000,1.0000,0.9189,0.6469
16:37:23.3081,0.9421,1.0000,1.0000,0.9189,0.6471
16:37:24.3081,0.9421,1.0000,1.0000,0.9189,0.6473
16:37:25.3083,0.9421,1.0000,1.0000,0.9190,0.6475
16:37:26.3115,0.9422,1.0000,1.0000,0.9192,0.6478
16:37:27.3146,0.9422,1.0000,1.0000,0.9193,0.6480
16:37:28.3158,0.9423,1.0000,1.0000,0.9194,0.6482
16:37:29.3189,0.9423,1.0000,1.0000,0.9196,0.6484
16:37:30.3192,0.9425,1.0000,1.0000,0.9197,0.6486
16:37:31.3218,0.9425,1.0000,1.0000,0.9199,0.6489
16:37:32.3236,0.9425,1.0000,1.0000,0.9200,0.6491
16:37:33.3245,0.9426,1.0000,1.0000,0.9201,0.6493
16:37:34.3247,0.9426,1.0000,1.0000,0.9203,0.6495
16:37:35.3247,0.9427,1.0000,1.0000,0.9204,0.6497
16:37:36.3292,0.9427,1.0000,1.0000,0.9205,0.6499
16:37:37.3292,0.9427,1.0000,1.0000,0.9207,0.6502
16:37:38.3314,0.9428,1.0000,1.0000,0.9208,0.6504
16:37:39.3335,0.9428,1.0000,1.0000,0.9209,0.6506
16:37:40.3366,0.9428,1.0000,1.0000,0.9211,0.6508
16:37:41.3366,0.9429,1.0000,1.0000,0.9212,0.6510
16:37:42.3405,0.9429,1.0000,1.0000,0.9213,0.6512
16:37:43.3406,0.9430,1.0000,1.0000,0.9215,0.6515
16:37:44.3417,0.9430,1.0000,1.0000,0.9216,0.6517
16:37:45.3417,0.9430,1.0000,1.0000,0.9217,0.6519
16:37:46.3419,0.9431,1.0000,1.0000,0.9218,0.6521
16:37:47.3529,0.9431,1.0000,1.0000,0.9220,0.6523
16:37:48.3560,0.9431,1.0000,1.0000,0.9221,0.6525
16:37:49.3578,0.9432,1.0000,1.0000,0.9222,0.6527
16:37:50.3592,0.9432,1.0000,1.0000,0.9223,0.6530
16:37:51.3592,0.9432,1.0000,1.0000,0.9225,0.6532
16:37:52.3611,0.9433,1.0000,1.0000,0.9226,0.6534
16:37:53.3648,0.9433,1.0000,1.0000,0.9227,0.6536
16:37:54.3649,0.9434,1.0000,1.0000,0.9229,0.6538
16:37:55.3661,0.9434,1.0000,1.0000,0.9230,0.6540
16:37:56.3716,0.9434,1.0000,1.0000,0.9231,0.6542
16:37:57.3703,0.9435,1.0000,1.0000,0.9232,0.6544
16:37:58.3703,0.9435,1.0000,1.0000,0.9233,0.6546
16:37:59.3704,0.9435,1.0000,1.0000,0.9235,0.6548
16:38:00.3704,0.9436,1.0000,1.0000,0.9236,0.6545
16:38:01.3707,0.9436,1.0000,1.0000,0.9237,0.6542
16:38:02.3710,0.9436,1.0000,1.0000,0.9238,0.6540
16:38:03.3711,0.9437,1.0000,1.0000,0.9240,0.6537
16:38:04.3741,0.9437,1.0000,1.0000,0.9240,0.6537
16:38:05.3749,0.9437,1.0000,1.0000,0.9240,0.6537
16:38:06.3769,0.9437,1.0000,1.0000,0.9240,0.6537
16:38:07.3772,0.9437,1.0000,1.0000,0.9240,0.6537
16:38:08.3783,0.9440,1.0000,1.0000,0.9247,0.0000
16:38:09.3793,0.9440,1.0000,1.0000,0.9247,0.0000
16:38:10.3794,0.9441,1.0000,1.0000,0.9248,0.0000
16:38:11.3808,0.9441,1.0000,1.0000,0.9249,0.0000
16:38:12.3840,0.9441,1.0000,1.0000,0.9250,0.0000
16:38:13.3849,0.9442,1.0000,1.0000,0.9251,0.1429
16:38:14.3861,0.9442,1.0000,1.0000,0.9253,0.2222
16:38:15.3865,0.9443,1.0000,1.0000,0.9254,0.2727
16:38:16.3893,0.9443,1.0000,1.0000,0.9255,0.3333
16:38:17.3918,0.9444,1.0000,1.0000,0.9256,0.3846
16:38:18.3918,0.9444,1.0000,1.0000,0.9257,0.4286
16:38:19.3919,0.9444,1.0000,1.0000,0.9258,0.4667
16:38:20.3919,0.9445,1.0000,1.0000,0.9259,0.5000
16:38:21.3919,0.9445,1.0000,1.0000,0.9260,0.5294
16:38:22.3943,0.9446,1.0000,1.0000,0.9262,0.5556
16:38:23.3945,0.9446,1.0000,1.0000,0.9263,0.5789
16:38:24.3947,0.9446,1.0000,1.0000,0.9264,0.6000
16:38:25.3952,0.9447,1.0000,1.0000,0.9265,0.6190
16:38:26.3984,0.9447,1.0000,1.0000,0.9266,0.6364
16:38:27.3984,0.9447,1.0000,1.0000,0.9267,0.6522
16:38:28.3985,0.9448,1.0000,1.0000,0.9268,0.6667
16:38:29.3990,0.9448,1.0000,1.0000,0.9269,0.6800
16:38:30.3994,0.9448,1.0000,1.0000,0.9270,0.6923
16:38:31.4025,0.9449,1.0000,1.0000,0.9272,0.7037
16:38:32.4043,0.9449,1.0000,1.0000,0.9273,0.7143
16:38:33.4075,0.9449,1.0000,1.0000,0.9274,0.7241
16:38:34.4106,0.9450,1.0000,1.0000,0.9275,0.7333
16:38:35.4107,0.9450,1.0000,1.0000,0.9276,0.7419
16:38:36.4107,0.9450,1.0000,1.0000,0.9277,0.7500
16:38:37.4108,0.9451,1.0000,1.0000,0.9278,0.7576
16:38:38.4149,0.9451,1.0000,1.0000,0.9279,0.7647
16:38:39.4180,0.9451,1.0000,1.0000,0.9280,0.7714
16:38:40.4180,0.9446,1.0000,1.0000,0.9281,0.7778
16:38:41.4222,0.9440,1.0000,1.0000,0.9282,0.7838
16:38:42.4230,0.9434,1.0000,1.0000,0.9283,0.7895
16:38:43.4271,0.9429,1.0000,1.0000,0.9284,0.7949
16:38:44.4276,0.9423,1.0000,1.0000,0.9285,0.8000
16:38:45.4276,0.9412,1.0000,1.0000,0.9286,0.8049
16:38:46.4304,0.9393,1.0000,1.0000,0.9287,0.8095
16:38:47.4328,0.9369,1.0000,1.0000,0.9288,0.8140
16:38:48.4329,0.9339,1.0000,1.0000,0.9290,0.8182
16:38:49.4351,0.9304,1.0000,1.0000,0.9291,0.8222
16:38:50.4382,0.9263,1.0000,1.0000,0.9292,0.8261
16:38:51.4388,0.9217,1.0000,1.0000,0.9293,0.8298
16:38:52.4419,0.9159,1.0000,1.0000,0.9294,0.8333
16:38:53.4446,0.9091,1.0000,1.0000,0.9295,0.8367
16:38:54.4446,0.0000,1.0000,1.0000,0.9296,0.8400
16:38:55.4486,0.0000,1.0000,1.0000,0.9297,0.8431
16:38:56.4486,0.0000,1.0000,1.0000,0.9298,0.8462
16:38:57.4535,0.0000,1.0000,1.0000,0.9299,0.8491
16:38:58.4567,0.0000,1.0000,1.0000,0.9300,0.8519
16:38:59.4598,0.0000,1.0000,1.0000,0.9301,0.8545
16:39:00.4629,0.0000,1.0000,1.0000,0.9302,0.8571
16:39:01.4665,0.0000,1.0000,1.0000,0.9303,0.8596
16:39:02.4673,0.0000,1.0000,1.0000,0.9304,0.8621
16:39:03.4674,0.0000,1.0000,1.0000,0.9304,0.8644
16:39:04.4688,0.0000,1.0000,1.0000,0.9305,0.8667
16:39:05.4716,0.0000,1.0000,1.0000,0.9305,0.8667
16:39:06.4742,0.0000,1.0000,1.0000,0.9305,0.8667
16:39:07.4772,0.0000,1.0000,1.0000,0.9309,0.6534
16:39:08.4772,0.0000,1.0000,1.0000,0.9309,0.6534
16:39:09.4773,0.0000,1.0000,1.0000,0.9310,0.6534
16:39:10.4787,0.0000,1.0000,1.0000,0.9311,0.6534
